,fall,geolocation,id,mass,name,nametype,recclass,reclat,reclong,year
748,Fell,"{'latitude': '51.33333', 'longitude': '28.83333'}",18062,0,Owrucz,Valid,OC,51.333330,28.833330,1775-01-01T00:00:00.000
749,Fell,"{'latitude': '21.05', 'longitude': '-99.3'}",18068,3400,Pacula,Valid,L6,21.050000,-99.300000,1881-01-01T00:00:00.000
750,Fell,"{'latitude': '55.66667', 'longitude': '25.0'}",18069,3858,Padvarninkai,Valid,Eucrite-mmict,55.666670,25.000000,1929-01-01T00:00:00.000
751,Fell,"{'latitude': '17.74333', 'longitude': '120.45583'}",18072,515,Paitan,Valid,H6,17.743330,120.455830,1910-01-01T00:00:00.000
752,Fell,"{'latitude': '32.31667', 'longitude': '-89.71667'}",18073,0,Palahatchie,Valid,OC,32.316670,-89.716670,1910-01-01T00:00:00.000
753,Fell,"{'latitude': '-23.11667', 'longitude': '-65.1'}",18074,1430,Palca de Aparzo,Valid,L5,-23.116670,-65.100000,1988-01-01T00:00:00.000
754,Fell,"{'latitude': '43.48333', 'longitude': '118.61667'}",18077,18000,Palinshih,Valid,Iron,43.483330,118.616670,1914-01-01T00:00:00.000
755,Fell,"{'latitude': '39.8', 'longitude': '-91.5'}",18079,135,Palmyra,Valid,L3,39.800000,-91.500000,1926-01-01T00:00:00.000
756,Fell,"{'latitude': '21.3', 'longitude': '-157.78333'}",18082,682,Palolo Valley,Valid,H5,21.300000,-157.783330,1949-01-01T00:00:00.000
757,Found,0,32591,69.5,Dominion Range 03239,Valid,L6,0,0,2002-01-01T00:00:00.000
758,Fell,"{'latitude': '15.08333', 'longitude': '120.7'}",18093,10500,Pampanga,Valid,L5,15.083330,120.700000,1859-01-01T00:00:00.000
759,Fell,"{'latitude': '8.06667', 'longitude': '124.28333'}",18098,2130,Pantar,Valid,H5,8.066670,124.283330,1938-01-01T00:00:00.000
760,Fell,"{'latitude': '36.06667', 'longitude': '-90.5'}",18101,408000,Paragould,Valid,LL5,36.066670,-90.500000,1930-01-01T00:00:00.000
761,Fell,"{'latitude': '-6.23333', 'longitude': '-40.7'}",18102,2000,Parambu,Valid,LL5,-6.233330,-40.700000,1967-01-01T00:00:00.000
762,Fell,"{'latitude': '-19.13333', 'longitude': '-51.66667'}",18103,100000,Paranaiba,Valid,L6,-19.133330,-51.666670,1956-01-01T00:00:00.000
763,Fell,"{'latitude': '41.48472', 'longitude': '-87.67917'}",18106,18000,Park Forest,Valid,L5,41.484720,-87.679170,2003-01-01T00:00:00.000
764,Fell,"{'latitude': '9.23333', 'longitude': '78.35'}",18108,77600,Parnallee,Valid,LL3.6,9.233330,78.350000,1857-01-01T00:00:00.000
765,Fell,"{'latitude': '26.2', 'longitude': '85.4'}",18109,800,Parsa,Valid,EH3,26.200000,85.400000,1942-01-01T00:00:00.000
766,Fell,"{'latitude': '36.21667', 'longitude': '-103.4'}",18110,5100,Pasamonte,Valid,Eucrite-pmict,36.216670,-103.400000,1933-01-01T00:00:00.000
767,Fell,"{'latitude': '20.93694', 'longitude': '82.05'}",18112,4375,Patora,Valid,H6,20.936940,82.050000,1969-01-01T00:00:00.000
768,Fell,"{'latitude': '-19.53333', 'longitude': '-48.56667'}",18116,2121,Patrimonio,Valid,L6,-19.533330,-48.566670,1950-01-01T00:00:00.000
769,Fell,"{'latitude': '38.13333', 'longitude': '14.96667'}",18118,12,Patti,Valid,Iron,38.133330,14.966670,1922-01-01T00:00:00.000
770,Fell,"{'latitude': '23.15', 'longitude': '91.18333'}",18171,37350,Patwar,Valid,Mesosiderite-A1,23.150000,91.183330,1935-01-01T00:00:00.000
771,Fell,"{'latitude': '43.46667', 'longitude': '25.51667'}",18173,2968,Pavel,Valid,H5,43.466670,25.516670,1966-01-01T00:00:00.000
772,Fell,"{'latitude': '52.3', 'longitude': '77.03333'}",18175,142.5,Pavlodar (stone),Valid,H5,52.300000,77.033330,1938-01-01T00:00:00.000
773,Fell,"{'latitude': '48.53333', 'longitude': '35.98333'}",18176,40000,Pavlograd,Valid,L6,48.533330,35.983330,1826-01-01T00:00:00.000
774,Fell,"{'latitude': '52.03333', 'longitude': '43.0'}",18177,2000,Pavlovka,Valid,Howardite,52.033330,43.000000,1882-01-01T00:00:00.000
775,Fell,"{'latitude': '11.33367', 'longitude': '-3.54217'}",18179,0,Pê,Valid,L6,11.333670,-3.542170,1989-01-01T00:00:00.000
776,Fell,"{'latitude': '56.13333', 'longitude': '-117.93333'}",18180,45760,Peace River,Valid,L6,56.133330,-117.933330,1963-01-01T00:00:00.000
777,Fell,"{'latitude': '51.66667', 'longitude': '9.25'}",18181,117.8,Peckelsheim,Valid,Diogenite-pm,51.666670,9.250000,1953-01-01T00:00:00.000
778,Fell,"{'latitude': '41.28333', 'longitude': '-73.91667'}",18782,12570,Peekskill,Valid,H6,41.283330,-73.916670,1992-01-01T00:00:00.000
779,Fell,"{'latitude': '30.125', 'longitude': '-103.11667'}",18786,70000,Peña Blanca Spring,Valid,Aubrite,30.125000,-103.116670,1946-01-01T00:00:00.000
780,Fell,"{'latitude': '-10.66667', 'longitude': '35.5'}",18792,165,Peramiho,Valid,Eucrite-mmict,-10.666670,35.500000,1899-01-01T00:00:00.000
781,Fell,"{'latitude': '23.325', 'longitude': '91.0'}",18793,23474,Perpeti,Valid,L6,23.325000,91.000000,1935-01-01T00:00:00.000
782,Fell,"{'latitude': '56.4', 'longitude': '-3.43333'}",18797,2,Perth,Valid,LL5,56.400000,-3.433330,1830-01-01T00:00:00.000
783,Fell,"{'latitude': '56.63333', 'longitude': '39.43333'}",18798,66000,Pervomaisky,Valid,L6,56.633330,39.433330,1933-01-01T00:00:00.000
784,Fell,"{'latitude': '55.5', 'longitude': '66.08333'}",18799,3393,Pesyanoe,Valid,Aubrite,55.500000,66.083330,1933-01-01T00:00:00.000
785,Fell,"{'latitude': '14.052', 'longitude': '0.42'}",18800,189,Pétèlkolé,Valid,H5,14.052000,0.420000,1995-01-01T00:00:00.000
786,Fell,"{'latitude': '35.3', 'longitude': '-86.63333'}",18801,1800,Petersburg,Valid,Eucrite-pmict,35.300000,-86.633330,1855-01-01T00:00:00.000
787,Fell,"{'latitude': '53.53333', 'longitude': '-7.33333'}",18804,0,Pettiswood,Valid,Stone-uncl,53.533330,-7.333330,1779-01-01T00:00:00.000
788,Fell,"{'latitude': '40.0', 'longitude': '-99.25'}",18808,57900,Phillips County (stone),Valid,L6,40.000000,-99.250000,1901-01-01T00:00:00.000
789,Fell,"{'latitude': '11.25', 'longitude': '108.58333'}",18809,500,Phu Hong,Valid,H4,11.250000,108.583330,1887-01-01T00:00:00.000
790,Fell,"{'latitude': '12.0', 'longitude': '105.48333'}",18811,7800,Phum Sambo,Valid,H4,12.000000,105.483330,1933-01-01T00:00:00.000
791,Fell,"{'latitude': '15.71667', 'longitude': '108.1'}",18812,11000,Phuoc-Binh,Valid,L5,15.716670,108.100000,1941-01-01T00:00:00.000
792,Fell,"{'latitude': '44.24417', 'longitude': '11.50222'}",18813,13.1,Piancaldoli,Valid,LL3.4,44.244170,11.502220,1968-01-01T00:00:00.000
793,Fell,"{'latitude': '41.36667', 'longitude': '-6.23333'}",18816,0,Picote,Valid,Stone-uncl,41.366670,-6.233330,1843-01-01T00:00:00.000
794,Fell,"{'latitude': '58.66667', 'longitude': '25.73333'}",18822,23250,Pillistfer,Valid,EL6,58.666670,25.733330,1863-01-01T00:00:00.000
795,Fell,"{'latitude': '26.03472', 'longitude': '73.94167'}",18831,42000,Piplia Kalan,Valid,Eucrite-mmict,26.034720,73.941670,1996-01-01T00:00:00.000
796,Fell,"{'latitude': '-32.86667', 'longitude': '18.71667'}",18832,37,Piquetberg,Valid,H,-32.866670,18.716670,1881-01-01T00:00:00.000
797,Fell,"{'latitude': '25.8', 'longitude': '88.45'}",18834,842,Pirgunje,Valid,L6,25.800000,88.450000,1882-01-01T00:00:00.000
798,Fell,"{'latitude': '29.58333', 'longitude': '76.0'}",18835,1161,Pirthalla,Valid,H6,29.583330,76.000000,1884-01-01T00:00:00.000
799,Fell,"{'latitude': '31.95', 'longitude': '-83.51667'}",18837,3760,Pitts,Valid,"Iron, IAB-ung",31.950000,-83.516670,1921-01-01T00:00:00.000
800,Fell,"{'latitude': '30.7', 'longitude': '-96.11667'}",18846,2085,Plantersville,Valid,H6,30.700000,-96.116670,1930-01-01T00:00:00.000
801,Fell,"{'latitude': '45.275', 'longitude': '26.70972'}",51706,6913,Pleşcoi,Valid,L5-6,45.275000,26.709720,2008-01-01T00:00:00.000
802,Fell,"{'latitude': '50.53333', 'longitude': '14.11667'}",18849,39,Ploschkovitz,Valid,L5,50.533330,14.116670,1723-01-01T00:00:00.000
803,Fell,"{'latitude': '11.58333', 'longitude': '104.91667'}",18851,96,Pnompehn,Valid,L6,11.583330,104.916670,1868-01-01T00:00:00.000
804,Found,0,32592,290.89999999999998,Dominion Range 03240,Valid,LL5,0,0,2002-01-01T00:00:00.000
805,Fell,"{'latitude': '50.93333', 'longitude': '12.13333'}",18853,3000,Pohlitz,Valid,L5,50.933330,12.133330,1819-01-01T00:00:00.000
806,Fell,"{'latitude': '26.71667', 'longitude': '82.66667'}",18858,350,Pokhra,Valid,H5,26.716670,82.666670,1866-01-01T00:00:00.000
807,Fell,"{'latitude': '66.34833', 'longitude': '14.015'}",18860,253.6,Pollen,Valid,CM2,66.348330,14.015000,1942-01-01T00:00:00.000
808,Fell,"{'latitude': '53.03639', 'longitude': '-4.31944'}",18865,157,Pontlyfni,Valid,Winonaite,53.036390,-4.319440,1931-01-01T00:00:00.000
809,Fell,"{'latitude': '34.175', 'longitude': '-103.295'}",18874,71400,Portales Valley,Valid,H6,34.175000,-103.295000,1998-01-01T00:00:00.000
810,Fell,"{'latitude': '38.5', 'longitude': '-8.0'}",18876,4500,Portugal,Valid,Stone-uncl,38.500000,-8.000000,1796-01-01T00:00:00.000
811,Fell,"{'latitude': '31.41667', 'longitude': '118.5'}",18879,665,Po-wang Chen,Valid,LL,31.416670,118.500000,1933-01-01T00:00:00.000
812,Fell,"{'latitude': '48.3025', 'longitude': '13.94083'}",18883,2125,Prambachkirchen,Valid,L6,48.302500,13.940830,1932-01-01T00:00:00.000
813,Fell,"{'latitude': '49.66667', 'longitude': '14.03333'}",18887,5555,Pribram,Valid,H5,49.666670,14.033330,1959-01-01T00:00:00.000
814,Fell,"{'latitude': '39.11667', 'longitude': '-83.85'}",18888,900,Pricetown,Valid,L6,39.116670,-83.850000,1893-01-01T00:00:00.000
815,Fell,"{'latitude': '39.35', 'longitude': '-3.51667'}",45984,500,Puerto Lápice,Valid,Eucrite-br,39.350000,-3.516670,2007-01-01T00:00:00.000
816,Fell,"{'latitude': '23.36667', 'longitude': '75.18333'}",18899,560,Pulsora,Valid,H5,23.366670,75.183330,1863-01-01T00:00:00.000
817,Fell,"{'latitude': '52.76667', 'longitude': '21.26667'}",18901,250000,Pultusk,Valid,H5,52.766670,21.266670,1868-01-01T00:00:00.000
818,Fell,"{'latitude': '13.33333', 'longitude': '78.95'}",18902,100,Punganaru,Valid,Stone-uncl,13.333330,78.950000,1811-01-01T00:00:00.000
819,Fell,"{'latitude': '-29.03333', 'longitude': '-53.05'}",18905,300000,Putinga,Valid,L6,-29.033330,-53.050000,1937-01-01T00:00:00.000
820,Fell,"{'latitude': '32.08333', 'longitude': '121.5'}",18907,1275,Qidong,Valid,L/LL5,32.083330,121.500000,1982-01-01T00:00:00.000
821,Fell,"{'latitude': '26.53333', 'longitude': '106.46667'}",18908,2600,Qingzhen,Valid,EH3,26.533330,106.466670,1976-01-01T00:00:00.000
822,Fell,"{'latitude': '-30.11667', 'longitude': '28.7'}",22357,7000,Queen's Mercy,Valid,H6,-30.116670,28.700000,1925-01-01T00:00:00.000
823,Fell,"{'latitude': '17.76667', 'longitude': '95.18333'}",22358,6045,Quenggouk,Valid,H4,17.766670,95.183330,1857-01-01T00:00:00.000
824,Fell,"{'latitude': '39.0', 'longitude': '-0.66667'}",22360,10750,Quesa,Valid,"Iron, IAB-ung",39.000000,-0.666670,1898-01-01T00:00:00.000
825,Fell,"{'latitude': '44.61667', 'longitude': '126.13333'}",22361,17450,Quija,Valid,H,44.616670,126.133330,1990-01-01T00:00:00.000
826,Fell,"{'latitude': '46.6', 'longitude': '0.25'}",22363,65,Quincay,Valid,L6,46.600000,0.250000,1851-01-01T00:00:00.000
827,Fell,"{'latitude': '-26.66667', 'longitude': '-65.45'}",22368,5000,Raco,Valid,H5,-26.666670,-65.450000,1957-01-01T00:00:00.000
828,Fell,"{'latitude': '27.72528', 'longitude': '76.465'}",22371,10200,Raghunathpura,Valid,"Iron, IIAB",27.725280,76.465000,1986-01-01T00:00:00.000
829,Fell,"{'latitude': '28.225', 'longitude': '70.2'}",31302,67225,Rahimyar Khan,Valid,L5,28.225000,70.200000,1983-01-01T00:00:00.000
830,Fell,"{'latitude': '52.98333', 'longitude': '37.03333'}",22376,9000,Rakovka,Valid,L6,52.983330,37.033330,1878-01-01T00:00:00.000
831,Fell,"{'latitude': '26.45', 'longitude': '82.9'}",22384,3766,Ramnagar,Valid,L6,26.450000,82.900000,1940-01-01T00:00:00.000
832,Fell,"{'latitude': '24.16667', 'longitude': '87.76667'}",22385,100,Rampurhat,Valid,LL,24.166670,87.766670,1916-01-01T00:00:00.000
833,Fell,"{'latitude': '51.88333', 'longitude': '6.93333'}",22386,4682,Ramsdorf,Valid,L6,51.883330,6.933330,1958-01-01T00:00:00.000
834,Fell,"{'latitude': '23.98333', 'longitude': '87.08333'}",22387,290.39999999999998,Ranchapur,Valid,H4,23.983330,87.083330,1917-01-01T00:00:00.000
835,Fell,"{'latitude': '19.86667', 'longitude': '-100.81667'}",22390,300,Rancho de la Presa,Valid,H5,19.866670,-100.816670,1899-01-01T00:00:00.000
836,Fell,"{'latitude': '25.38333', 'longitude': '72.01667'}",22392,3224.5,Rangala,Valid,L6,25.383330,72.016670,1937-01-01T00:00:00.000
837,Fell,"{'latitude': '38.2', 'longitude': '115.7'}",22394,4910,Raoyang,Valid,L6,38.200000,115.700000,1919-01-01T00:00:00.000
838,Fell,"{'latitude': '26.66667', 'longitude': '50.15'}",22395,6.1,Ras Tanura,Valid,H6,26.666670,50.150000,1961-01-01T00:00:00.000
839,Fell,"{'latitude': '43.5', 'longitude': '26.53333'}",22396,24700,Rasgrad,Valid,Stone-uncl,43.500000,26.533330,1740-01-01T00:00:00.000
840,Fell,"{'latitude': '52.2', 'longitude': '17.98333'}",22398,910,Ratyn,Valid,Stone-uncl,52.200000,17.983330,1880-01-01T00:00:00.000
841,Fell,"{'latitude': '38.13742', 'longitude': '-119.75812'}",53502,18.41,Red Canyon Lake,Valid,H5,38.137420,-119.758120,2007-01-01T00:00:00.000
842,Fell,"{'latitude': '42.475', 'longitude': '-5.33333'}",22584,17300,Reliegos,Valid,L5,42.475000,-5.333330,1947-01-01T00:00:00.000
843,Fell,"{'latitude': '-6.73333', 'longitude': '111.36667'}",22585,10000,Rembang,Valid,"Iron, IVA",-6.733330,111.366670,1919-01-01T00:00:00.000
844,Fell,"{'latitude': '44.76667', 'longitude': '11.28333'}",22586,1000,Renazzo,Valid,CR2,44.766670,11.283330,1824-01-01T00:00:00.000
845,Fell,"{'latitude': '-32.75', 'longitude': '-65.28333'}",22587,300,Renca,Valid,L5,-32.750000,-65.283330,1925-01-01T00:00:00.000
846,Fell,"{'latitude': '38.66667', 'longitude': '116.13333'}",22589,355,Renqiu,Valid,L6,38.666670,116.133330,1916-01-01T00:00:00.000
847,Fell,"{'latitude': '48.6', 'longitude': '45.66667'}",22590,7000,Repeev Khutor,Valid,"Iron, IIF",48.600000,45.666670,1933-01-01T00:00:00.000
848,Fell,"{'latitude': '51.33333', 'longitude': '-118.95'}",22592,1,Revelstoke,Valid,CI1,51.333330,-118.950000,1965-01-01T00:00:00.000
849,Fell,"{'latitude': '28.2', 'longitude': '76.66667'}",22593,3332,Rewari,Valid,L6,28.200000,76.666670,1929-01-01T00:00:00.000
850,Fell,"{'latitude': '35.03333', 'longitude': '-83.03333'}",22597,668,Rich Mountain,Valid,L6,35.033330,-83.033330,1903-01-01T00:00:00.000
851,Fell,"{'latitude': '-44.11667', 'longitude': '-66.15'}",24140,20000,Uzcudun,Valid,L,-44.116670,-66.150000,1948-01-01T00:00:00.000
852,Fell,"{'latitude': '46.88333', 'longitude': '-102.31667'}",22599,90000,Richardton,Valid,H5,46.883330,-102.316670,1918-01-01T00:00:00.000
853,Fell,"{'latitude': '31.25', 'longitude': '-99.03333'}",22602,1900,Richland Springs,Valid,OC,31.250000,-99.033330,1980-01-01T00:00:00.000
854,Fell,"{'latitude': '37.46667', 'longitude': '-77.5'}",22603,1800,Richmond,Valid,LL5,37.466670,-77.500000,1828-01-01T00:00:00.000
855,Fell,"{'latitude': '-26.1', 'longitude': '-49.8'}",22611,1310,Rio Negro,Valid,L4,-26.100000,-49.800000,1934-01-01T00:00:00.000
856,Fell,"{'latitude': '45.48333', 'longitude': '9.51667'}",22614,103.3,Rivolta de Bassi,Valid,Stone-uncl,45.483330,9.516670,1491-01-01T00:00:00.000
857,Fell,"{'latitude': '41.08333', 'longitude': '-86.28333'}",22637,340,Rochester,Valid,H6,41.083330,-86.283330,1876-01-01T00:00:00.000
858,Fell,"{'latitude': '-23.38333', 'longitude': '150.51667'}",22640,1641,Rockhampton,Valid,Stone-uncl,-23.383330,150.516670,1895-01-01T00:00:00.000
859,Fell,"{'latitude': '42.3', 'longitude': '0.55'}",22641,400,Roda,Valid,Diogenite,42.300000,0.550000,1871-01-01T00:00:00.000
860,Fell,"{'latitude': '50.35', 'longitude': '10.8'}",22642,2900,Rodach,Valid,Stone-uncl,50.350000,10.800000,1775-01-01T00:00:00.000
861,Fell,"{'latitude': '44.51667', 'longitude': '-83.95'}",22766,10600,Rose City,Valid,H5,44.516670,-83.950000,1921-01-01T00:00:00.000
862,Fell,"{'latitude': '52.76667', 'longitude': '-2.51667'}",22773,3500,Rowton,Valid,"Iron, IIIAB",52.766670,-2.516670,1876-01-01T00:00:00.000
863,Fell,"{'latitude': '-1.45', 'longitude': '29.83333'}",22780,465.5,Ruhobobo,Valid,L6,-1.450000,29.833330,1976-01-01T00:00:00.000
864,Fell,"{'latitude': '0.26667', 'longitude': '36.53333'}",22782,67,Rumuruti,Valid,R3.8-6,0.266670,36.533330,1934-01-01T00:00:00.000
